Monsterid,Damage,Health,GoldValue,Reward,RewardValue,Asset1,Asset2
21788,2146,287944477,2731757,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21789,2148,288362207,2733744,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21790,2149,288780310,2735732,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21791,2150,289198785,2737720,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21792,2151,289617633,2739708,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21793,2152,290036855,2741697,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21794,2154,290456450,2743686,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21795,2155,290876418,2745675,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21796,2156,291296759,2747665,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21797,2157,291717475,2749655,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21798,2158,292138564,2751645,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21799,2160,292560026,2753636,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21800,2161,292981863,2755627,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
21801,2162,293404074,2757618,-1,-1,Bat,Earth Sprite
21802,2163,293826659,2759610,-1,-1,Bat,Earth Sprite
21803,2164,294249618,2761602,-1,-1,Bat,Earth Sprite
21804,2166,294672952,2763594,-1,-1,Bat,Earth Sprite
21805,2167,295096660,2765587,-1,-1,Bat,Earth Sprite
21806,2168,295520744,2767580,-1,-1,Bat,Earth Sprite
21807,2169,295945202,2769573,-1,-1,Bat,Earth Sprite
21808,2170,296370034,2771567,-1,-1,Bat,Earth Sprite
21809,2172,296795242,2773561,-1,-1,Bat,Earth Sprite
21810,2173,297220826,2775556,-1,-1,Bat,Earth Sprite
21811,2174,297646784,2777550,-1,-1,Bat,Earth Sprite
21812,2175,298073118,2779545,-1,-1,Bat,Earth Sprite
21813,2176,298499828,2781541,-1,-1,Bat,Earth Sprite
21814,2178,298926913,2783536,-1,-1,Bat,Earth Sprite
21815,2179,299354374,2785532,-1,-1,Bat,Earth Sprite
21816,2180,299782211,2787529,-1,-1,Bat,Earth Sprite
21817,2181,300210425,2789525,-1,-1,Bat,Earth Sprite
21818,2182,300639014,2791522,-1,-1,Bat,Earth Sprite
21819,2184,301067980,2793519,-1,-1,Bat,Earth Sprite
21820,2185,301497322,2795517,-1,-1,Bat,Earth Sprite
21821,2186,301927041,2797515,-1,-1,Bat,Earth Sprite
21822,2187,302357136,2799513,-1,-1,Bat,Earth Sprite
21823,2188,302787608,2801512,-1,-1,Bat,Earth Sprite
21824,2190,303218458,2803511,-1,-1,Bat,Earth Sprite
21825,2191,303649684,2805510,-1,-1,Bat,Earth Sprite
21826,2192,304081287,2807510,-1,-1,Ghast (Mad),Snake
21827,2193,304513268,2809510,-1,-1,Ghast (Mad),Snake
21828,2194,304945626,2811510,-1,-1,Ghast (Mad),Snake
21829,2196,305378362,2813511,-1,-1,Ghast (Mad),Snake
21830,2197,305811476,2815512,-1,-1,Ghast (Mad),Snake
21831,2198,306244967,2817513,-1,-1,Ghast (Mad),Snake
21832,2199,306678836,2819515,-1,-1,Ghast (Mad),Snake
21833,2200,307113083,2821516,-1,-1,Ghast (Mad),Snake
21834,2202,307547709,2823519,-1,-1,Ghast (Mad),Snake
21835,2203,307982713,2825521,-1,-1,Ghast (Mad),Snake
21836,2204,308418095,2827524,-1,-1,Ghast (Mad),Snake
21837,2205,308853856,2829527,-1,-1,Ghast (Mad),Snake
21838,2206,309289995,2831531,-1,-1,Ghast (Mad),Snake
21839,2208,309726513,2833535,-1,-1,Ghast (Mad),Snake
21840,2209,310163410,2835539,-1,-1,Ghast (Mad),Snake
21841,2210,310600687,2837544,-1,-1,Ghast (Mad),Snake
21842,2211,311038342,2839548,-1,-1,Ghast (Mad),Snake
21843,2212,311476377,2841554,-1,-1,Ghast (Mad),Snake
21844,2214,311914791,2843559,-1,-1,Ghast (Mad),Snake
21845,2215,312353584,2845565,-1,-1,Ghast (Mad),Snake
21846,2216,312792758,2847571,-1,-1,Ghast (Mad),Snake
21847,2217,313232311,2849578,-1,-1,Ghast (Mad),Snake
21848,2218,313672244,2851585,-1,-1,Ghast (Mad),Snake
21849,2220,314112557,2853592,-1,-1,Ghast (Mad),Snake
21850,2221,314553250,2855599,-1,-1,Ghast (Mad),Snake
21851,2222,314994323,2857607,-1,-1,Slime (Yellow),Slime (Grey)
21852,2223,315435777,2859615,-1,-1,Slime (Yellow),Slime (Grey)
21853,2224,315877611,2861624,-1,-1,Slime (Yellow),Slime (Grey)
21854,2226,316319826,2863632,-1,-1,Slime (Yellow),Slime (Grey)
21855,2227,316762422,2865641,-1,-1,Slime (Yellow),Slime (Grey)
21856,2228,317205399,2867651,-1,-1,Slime (Yellow),Slime (Grey)
21857,2229,317648756,2869661,-1,-1,Slime (Yellow),Slime (Grey)
21858,2230,318092495,2871671,-1,-1,Slime (Yellow),Slime (Grey)
21859,2232,318536615,2873681,-1,-1,Slime (Yellow),Slime (Grey)
21860,2233,318981117,2875692,-1,-1,Slime (Yellow),Slime (Grey)
21861,2234,319426000,2877703,-1,-1,Slime (Yellow),Slime (Grey)
21862,2235,319871264,2879714,-1,-1,Slime (Yellow),Slime (Grey)
21863,2236,320316910,2881726,-1,-1,Slime (Yellow),Slime (Grey)
21864,2238,320762939,2883738,-1,-1,Slime (Yellow),Slime (Grey)
21865,2239,321209349,2885750,-1,-1,Slime (Yellow),Slime (Grey)
21866,2240,321656141,2887763,-1,-1,Slime (Yellow),Slime (Grey)
21867,2241,322103316,2889776,-1,-1,Slime (Yellow),Slime (Grey)
21868,2242,322550873,2891789,-1,-1,Slime (Yellow),Slime (Grey)
21869,2244,322998812,2893803,-1,-1,Slime (Yellow),Slime (Grey)
21870,2245,323447134,2895817,-1,-1,Slime (Yellow),Slime (Grey)
21871,2246,323895839,2897831,-1,-1,Slime (Yellow),Slime (Grey)
21872,2247,324344926,2899846,-1,-1,Slime (Yellow),Slime (Grey)
21873,2248,324794397,2901861,-1,-1,Slime (Yellow),Slime (Grey)
21874,2250,325244251,2903876,-1,-1,Slime (Yellow),Slime (Grey)
21875,2251,325694488,2905892,-1,-1,Slime (Yellow),Slime (Grey)
21876,2252,326145108,2907907,-1,-1,Goblin Thug (Green),Snake
21877,2253,326596111,2909924,-1,-1,Goblin Thug (Green),Snake
21878,2254,327047499,2911940,-1,-1,Goblin Thug (Green),Snake
21879,2256,327499270,2913957,-1,-1,Goblin Thug (Green),Snake
21880,2257,327951425,2915974,-1,-1,Goblin Thug (Green),Snake
21881,2258,328403963,2917992,-1,-1,Goblin Thug (Green),Snake
21882,2259,328856886,2920010,-1,-1,Goblin Thug (Green),Snake
21883,2260,329310193,2922028,-1,-1,Goblin Thug (Green),Snake
21884,2262,329763885,2924046,-1,-1,Goblin Thug (Green),Snake
21885,2263,330217961,2926065,-1,-1,Goblin Thug (Green),Snake
21886,2264,330672421,2928084,-1,-1,Goblin Thug (Green),Snake
21887,2265,331127266,2930104,-1,-1,Goblin Thug (Green),Snake
21888,2266,331582496,2932123,-1,-1,Goblin Thug (Green),Snake
21889,2268,332038111,2934144,-1,-1,Goblin Thug (Green),Snake
21890,2269,332494111,2936164,-1,-1,Goblin Thug (Green),Snake
21891,2270,332950496,2938185,-1,-1,Goblin Thug (Green),Snake
21892,2271,333407266,2940206,-1,-1,Goblin Thug (Green),Snake
21893,2272,333864422,2942227,-1,-1,Goblin Thug (Green),Snake
21894,2274,334321963,2944249,-1,-1,Goblin Thug (Green),Snake
21895,2275,334779890,2946271,-1,-1,Goblin Thug (Green),Snake
21896,2276,335238203,2948293,-1,-1,Goblin Thug (Green),Snake
21897,2277,335696902,2950316,-1,-1,Goblin Thug (Green),Snake
21898,2278,336155986,2952339,-1,-1,Goblin Thug (Green),Snake
21899,2280,336615457,2954362,-1,-1,Goblin Thug (Green),Snake
21900,2281,337075314,2956386,-1,-1,Goblin Thug (Green),Snake
21901,2282,337535558,2958410,-1,-1,Ghoul,Bat
21902,2283,337996188,2960434,-1,-1,Ghoul,Bat
21903,2284,338457204,2962458,-1,-1,Ghoul,Bat
21904,2286,338918608,2964483,-1,-1,Ghoul,Bat
21905,2287,339380398,2966509,-1,-1,Ghoul,Bat
21906,2288,339842575,2968534,-1,-1,Ghoul,Bat
21907,2289,340305140,2970560,-1,-1,Ghoul,Bat
21908,2290,340768092,2972586,-1,-1,Ghoul,Bat
21909,2292,341231431,2974613,-1,-1,Ghoul,Bat
21910,2293,341695157,2976639,-1,-1,Ghoul,Bat
21911,2294,342159271,2978666,-1,-1,Ghoul,Bat
21912,2295,342623773,2980694,-1,-1,Ghoul,Bat
21913,2296,343088663,2982722,-1,-1,Ghoul,Bat
21914,2298,343553941,2984750,-1,-1,Ghoul,Bat
21915,2299,344019606,2986778,-1,-1,Ghoul,Bat
21916,2300,344485660,2988807,-1,-1,Ghoul,Bat
21917,2301,344952103,2990836,-1,-1,Ghoul,Bat
21918,2302,345418934,2992865,-1,-1,Ghoul,Bat
21919,2304,345886153,2994895,-1,-1,Ghoul,Bat
21920,2305,346353761,2996925,-1,-1,Ghoul,Bat
21921,2306,346821758,2998955,-1,-1,Ghoul,Bat
21922,2307,347290144,3000986,-1,-1,Ghoul,Bat
21923,2308,347758919,3003017,-1,-1,Ghoul,Bat
21924,2310,348228083,3005048,-1,-1,Ghoul,Bat
21925,2311,348697636,3007080,-1,-1,Ghoul,Bat
21926,2312,349167579,3009111,-1,-1,Ghoul,Fire Sprite
21927,2313,349637912,3011144,-1,-1,Ghoul,Fire Sprite
21928,2314,350108634,3013176,-1,-1,Ghoul,Fire Sprite
21929,2316,350579745,3015209,-1,-1,Ghoul,Fire Sprite
21930,2317,351051247,3017242,-1,-1,Ghoul,Fire Sprite
21931,2318,351523139,3019276,-1,-1,Ghoul,Fire Sprite
21932,2319,351995421,3021309,-1,-1,Ghoul,Fire Sprite
21933,2320,352468093,3023344,-1,-1,Ghoul,Fire Sprite
21934,2322,352941156,3025378,-1,-1,Ghoul,Fire Sprite
21935,2323,353414609,3027413,-1,-1,Ghoul,Fire Sprite
21936,2324,353888453,3029448,-1,-1,Ghoul,Fire Sprite
21937,2325,354362687,3031483,-1,-1,Ghoul,Fire Sprite
21938,2326,354837313,3033519,-1,-1,Ghoul,Fire Sprite
21939,2328,355312329,3035555,-1,-1,Ghoul,Fire Sprite
21940,2329,355787737,3037591,-1,-1,Ghoul,Fire Sprite
21941,2330,356263535,3039628,-1,-1,Ghoul,Fire Sprite
21942,2331,356739726,3041665,-1,-1,Ghoul,Fire Sprite
21943,2332,357216307,3043702,-1,-1,Ghoul,Fire Sprite
21944,2334,357693280,3045740,-1,-1,Ghoul,Fire Sprite
21945,2335,358170645,3047777,-1,-1,Ghoul,Fire Sprite
21946,2336,358648402,3049816,-1,-1,Ghoul,Fire Sprite
21947,2337,359126551,3051854,-1,-1,Ghoul,Fire Sprite
21948,2338,359605092,3053893,-1,-1,Ghoul,Fire Sprite
21949,2340,360084025,3055932,-1,-1,Ghoul,Fire Sprite
21950,2341,360563350,3057972,-1,-1,Ghoul,Fire Sprite
21951,2342,361043068,3060011,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21952,2343,361523179,3062051,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21953,2344,362003682,3064092,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21954,2346,362484578,3066133,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21955,2347,362965866,3068174,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21956,2348,363447548,3070215,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21957,2349,363929623,3072257,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21958,2350,364412092,3074298,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21959,2352,364894953,3076341,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21960,2353,365378209,3078383,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21961,2354,365861858,3080426,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21962,2355,366345900,3082469,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21963,2356,366830337,3084513,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21964,2358,367315167,3086557,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21965,2359,367800392,3088601,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21966,2360,368286011,3090645,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21967,2361,368772025,3092690,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21968,2362,369258432,3094735,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21969,2364,369745235,3096781,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21970,2365,370232432,3098826,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21971,2366,370720024,3100872,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21972,2367,371208011,3102919,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21973,2368,371696393,3104965,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21974,2370,372185171,3107012,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21975,2371,372674343,3109060,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
21976,2372,373163911,3111107,-1,-1,Slime (Blue),Goblin Thug (Blue)
21977,2373,373653875,3113155,-1,-1,Slime (Blue),Goblin Thug (Blue)
21978,2374,374144234,3115203,-1,-1,Slime (Blue),Goblin Thug (Blue)
21979,2376,374634989,3117252,-1,-1,Slime (Blue),Goblin Thug (Blue)
21980,2377,375126141,3119301,-1,-1,Slime (Blue),Goblin Thug (Blue)
21981,2378,375617688,3121350,-1,-1,Slime (Blue),Goblin Thug (Blue)
21982,2379,376109631,3123399,-1,-1,Slime (Blue),Goblin Thug (Blue)
21983,2380,376601971,3125449,-1,-1,Slime (Blue),Goblin Thug (Blue)
21984,2382,377094707,3127499,-1,-1,Slime (Blue),Goblin Thug (Blue)
21985,2383,377587839,3129550,-1,-1,Slime (Blue),Goblin Thug (Blue)
21986,2384,378081368,3131600,-1,-1,Slime (Blue),Goblin Thug (Blue)
21987,2385,378575294,3133651,-1,-1,Slime (Blue),Goblin Thug (Blue)
21988,2386,379069617,3135703,-1,-1,Slime (Blue),Goblin Thug (Blue)
21989,2388,379564337,3137754,-1,-1,Slime (Blue),Goblin Thug (Blue)
21990,2389,380059454,3139806,-1,-1,Slime (Blue),Goblin Thug (Blue)
21991,2390,380554968,3141858,-1,-1,Slime (Blue),Goblin Thug (Blue)
21992,2391,381050880,3143911,-1,-1,Slime (Blue),Goblin Thug (Blue)
21993,2392,381547189,3145964,-1,-1,Slime (Blue),Goblin Thug (Blue)
21994,2394,382043896,3148017,-1,-1,Slime (Blue),Goblin Thug (Blue)
21995,2395,382541000,3150070,-1,-1,Slime (Blue),Goblin Thug (Blue)
21996,2396,383038502,3152124,-1,-1,Slime (Blue),Goblin Thug (Blue)
21997,2397,383536402,3154178,-1,-1,Slime (Blue),Goblin Thug (Blue)
21998,2398,384034701,3156233,-1,-1,Slime (Blue),Goblin Thug (Blue)
21999,2400,384533397,3158287,-1,-1,Slime (Blue),Goblin Thug (Blue)
22000,2401,385032492,3160342,-1,-1,Slime (Blue),Goblin Thug (Blue)
22001,2402,824695277,3162398,-1,-1,Earth Sprite,Snake
22002,2403,825805756,3164453,-1,-1,Earth Sprite,Snake
22003,2404,826917176,3166509,-1,-1,Earth Sprite,Snake
22004,2406,828029537,3168565,-1,-1,Earth Sprite,Snake
22005,2407,829142841,3170622,-1,-1,Earth Sprite,Snake
22006,2408,830257086,3172679,-1,-1,Earth Sprite,Snake
22007,2409,831372273,3174736,-1,-1,Earth Sprite,Snake
22008,2410,832488403,3176794,-1,-1,Earth Sprite,Snake
22009,2412,833605476,3178851,-1,-1,Earth Sprite,Snake
22010,2413,834723492,3180909,-1,-1,Earth Sprite,Snake
22011,2414,835842452,3182968,-1,-1,Earth Sprite,Snake
22012,2415,836962356,3185027,-1,-1,Earth Sprite,Snake
22013,2416,838083204,3187086,-1,-1,Earth Sprite,Snake
22014,2418,839204997,3189145,-1,-1,Earth Sprite,Snake
22015,2419,840327735,3191205,-1,-1,Earth Sprite,Snake
22016,2420,841451418,3193264,-1,-1,Earth Sprite,Snake
22017,2421,842576046,3195325,-1,-1,Earth Sprite,Snake
22018,2422,843701621,3197385,-1,-1,Earth Sprite,Snake
22019,2424,844828142,3199446,-1,-1,Earth Sprite,Snake
22020,2425,845955609,3201507,-1,-1,Earth Sprite,Snake
22021,2426,847084023,3203569,-1,-1,Earth Sprite,Snake
22022,2427,848213385,3205631,-1,-1,Earth Sprite,Snake
22023,2428,849343694,3207693,-1,-1,Earth Sprite,Snake
22024,2430,850474951,3209755,-1,-1,Earth Sprite,Snake
22025,2431,851607156,3211818,-1,-1,Earth Sprite,Snake
22026,2432,852740310,3213881,-1,-1,Ghast (Mad),Skeleton
22027,2433,853874413,3215944,-1,-1,Ghast (Mad),Skeleton
22028,2434,855009465,3218008,-1,-1,Ghast (Mad),Skeleton
22029,2436,856145466,3220072,-1,-1,Ghast (Mad),Skeleton
22030,2437,857282417,3222136,-1,-1,Ghast (Mad),Skeleton
22031,2438,858420319,3224200,-1,-1,Ghast (Mad),Skeleton
22032,2439,859559171,3226265,-1,-1,Ghast (Mad),Skeleton
22033,2440,860698974,3228330,-1,-1,Ghast (Mad),Skeleton
22034,2442,861839728,3230396,-1,-1,Ghast (Mad),Skeleton
22035,2443,862981433,3232462,-1,-1,Ghast (Mad),Skeleton
22036,2444,864124090,3234528,-1,-1,Ghast (Mad),Skeleton
22037,2445,865267700,3236594,-1,-1,Ghast (Mad),Skeleton
22038,2446,866412262,3238661,-1,-1,Ghast (Mad),Skeleton
22039,2448,867557776,3240728,-1,-1,Ghast (Mad),Skeleton
22040,2449,868704244,3242795,-1,-1,Ghast (Mad),Skeleton
22041,2450,869851665,3244862,-1,-1,Ghast (Mad),Skeleton
22042,2451,871000040,3246930,-1,-1,Ghast (Mad),Skeleton
22043,2452,872149370,3248998,-1,-1,Ghast (Mad),Skeleton
22044,2454,873299653,3251067,-1,-1,Ghast (Mad),Skeleton
22045,2455,874450892,3253136,-1,-1,Ghast (Mad),Skeleton
22046,2456,875603085,3255205,-1,-1,Ghast (Mad),Skeleton
22047,2457,876756234,3257274,-1,-1,Ghast (Mad),Skeleton
22048,2458,877910338,3259344,-1,-1,Ghast (Mad),Skeleton
22049,2460,879065399,3261414,-1,-1,Ghast (Mad),Skeleton
22050,2461,880221416,3263484,-1,-1,Ghast (Mad),Skeleton
22051,2462,881378390,3265555,-1,-1,Skeleton Warrior,Skeleton Wizard
22052,2463,882536320,3267626,-1,-1,Skeleton Warrior,Skeleton Wizard
22053,2464,883695208,3269697,-1,-1,Skeleton Warrior,Skeleton Wizard
22054,2466,884855054,3271769,-1,-1,Skeleton Warrior,Skeleton Wizard
22055,2467,886015858,3273840,-1,-1,Skeleton Warrior,Skeleton Wizard
22056,2468,887177620,3275912,-1,-1,Skeleton Warrior,Skeleton Wizard
22057,2469,888340341,3277985,-1,-1,Skeleton Warrior,Skeleton Wizard
22058,2470,889504021,3280058,-1,-1,Skeleton Warrior,Skeleton Wizard
22059,2472,890668660,3282131,-1,-1,Skeleton Warrior,Skeleton Wizard
22060,2473,891834259,3284204,-1,-1,Skeleton Warrior,Skeleton Wizard
22061,2474,893000817,3286278,-1,-1,Skeleton Warrior,Skeleton Wizard
22062,2475,894168336,3288352,-1,-1,Skeleton Warrior,Skeleton Wizard
22063,2476,895336816,3290426,-1,-1,Skeleton Warrior,Skeleton Wizard
22064,2478,896506257,3292500,-1,-1,Skeleton Warrior,Skeleton Wizard
22065,2479,897676658,3294575,-1,-1,Skeleton Warrior,Skeleton Wizard
22066,2480,898848022,3296650,-1,-1,Skeleton Warrior,Skeleton Wizard
22067,2481,900020347,3298726,-1,-1,Skeleton Warrior,Skeleton Wizard
22068,2482,901193635,3300802,-1,-1,Skeleton Warrior,Skeleton Wizard
22069,2484,902367885,3302878,-1,-1,Skeleton Warrior,Skeleton Wizard
22070,2485,903543098,3304954,-1,-1,Skeleton Warrior,Skeleton Wizard
22071,2486,904719274,3307031,-1,-1,Skeleton Warrior,Skeleton Wizard
22072,2487,905896414,3309108,-1,-1,Skeleton Warrior,Skeleton Wizard
22073,2488,907074518,3311185,-1,-1,Skeleton Warrior,Skeleton Wizard
22074,2490,908253586,3313262,-1,-1,Skeleton Warrior,Skeleton Wizard
22075,2491,909433618,3315340,-1,-1,Skeleton Warrior,Skeleton Wizard
22076,2492,910614616,3317418,-1,-1,Fire Sprite,Ghoul
22077,2493,911796578,3319497,-1,-1,Fire Sprite,Ghoul
22078,2494,912979506,3321576,-1,-1,Fire Sprite,Ghoul
22079,2496,914163400,3323655,-1,-1,Fire Sprite,Ghoul
22080,2497,915348260,3325734,-1,-1,Fire Sprite,Ghoul
22081,2498,916534086,3327814,-1,-1,Fire Sprite,Ghoul
22082,2499,917720879,3329894,-1,-1,Fire Sprite,Ghoul
22083,2500,918908639,3331974,-1,-1,Fire Sprite,Ghoul
22084,2502,920097367,3334054,-1,-1,Fire Sprite,Ghoul
22085,2503,921287063,3336135,-1,-1,Fire Sprite,Ghoul
22086,2504,922477726,3338216,-1,-1,Fire Sprite,Ghoul
22087,2505,923669358,3340298,-1,-1,Fire Sprite,Ghoul
22088,2506,924861959,3342380,-1,-1,Fire Sprite,Ghoul
22089,2508,926055529,3344462,-1,-1,Fire Sprite,Ghoul
22090,2509,927250068,3346544,-1,-1,Fire Sprite,Ghoul
22091,2510,928445577,3348627,-1,-1,Fire Sprite,Ghoul
22092,2511,929642055,3350710,-1,-1,Fire Sprite,Ghoul
22093,2512,930839505,3352793,-1,-1,Fire Sprite,Ghoul
22094,2514,932037925,3354876,-1,-1,Fire Sprite,Ghoul
22095,2515,933237316,3356960,-1,-1,Fire Sprite,Ghoul
22096,2516,934437678,3359044,-1,-1,Fire Sprite,Ghoul
22097,2517,935639012,3361129,-1,-1,Fire Sprite,Ghoul
22098,2518,936841318,3363214,-1,-1,Fire Sprite,Ghoul
22099,2520,938044596,3365299,-1,-1,Fire Sprite,Ghoul
22100,2521,939248847,3367384,-1,-1,Fire Sprite,Ghoul
22101,2522,940454070,3369470,-1,-1,Slime (Green),Snake
22102,2523,941660267,3371556,-1,-1,Slime (Green),Snake
22103,2524,942867438,3373642,-1,-1,Slime (Green),Snake
22104,2526,944075583,3375728,-1,-1,Slime (Green),Snake
22105,2527,945284701,3377815,-1,-1,Slime (Green),Snake
22106,2528,946494795,3379902,-1,-1,Slime (Green),Snake
22107,2529,947705863,3381990,-1,-1,Slime (Green),Snake
22108,2530,948917906,3384078,-1,-1,Slime (Green),Snake
22109,2532,950130925,3386166,-1,-1,Slime (Green),Snake
22110,2533,951344920,3388254,-1,-1,Slime (Green),Snake
22111,2534,952559891,3390342,-1,-1,Slime (Green),Snake
22112,2535,953775839,3392431,-1,-1,Slime (Green),Snake
22113,2536,954992763,3394521,-1,-1,Slime (Green),Snake
22114,2538,956210665,3396610,-1,-1,Slime (Green),Snake
22115,2539,957429544,3398700,-1,-1,Slime (Green),Snake
22116,2540,958649400,3400790,-1,-1,Slime (Green),Snake
22117,2541,959870235,3402880,-1,-1,Slime (Green),Snake
22118,2542,961092049,3404971,-1,-1,Slime (Green),Snake
22119,2544,962314841,3407062,-1,-1,Slime (Green),Snake
22120,2545,963538612,3409153,-1,-1,Slime (Green),Snake
22121,2546,964763363,3411245,-1,-1,Slime (Green),Snake
22122,2547,965989093,3413337,-1,-1,Slime (Green),Snake
22123,2548,967215803,3415429,-1,-1,Slime (Green),Snake
22124,2550,968443494,3417521,-1,-1,Slime (Green),Snake
22125,2551,969672165,3419614,-1,-1,Slime (Green),Snake
22126,2552,970901818,3421707,-1,-1,Slime (Green),Earth Sprite
22127,2553,972132452,3423801,-1,-1,Slime (Green),Earth Sprite
22128,2554,973364067,3425894,-1,-1,Slime (Green),Earth Sprite
22129,2556,974596665,3427988,-1,-1,Slime (Green),Earth Sprite
22130,2557,975830244,3430082,-1,-1,Slime (Green),Earth Sprite
22131,2558,977064807,3432177,-1,-1,Slime (Green),Earth Sprite
22132,2559,978300352,3434272,-1,-1,Slime (Green),Earth Sprite
22133,2560,979536881,3436367,-1,-1,Slime (Green),Earth Sprite
22134,2562,980774393,3438462,-1,-1,Slime (Green),Earth Sprite
22135,2563,982012889,3440558,-1,-1,Slime (Green),Earth Sprite
22136,2564,983252370,3442654,-1,-1,Slime (Green),Earth Sprite
22137,2565,984492835,3444750,-1,-1,Slime (Green),Earth Sprite
22138,2566,985734284,3446847,-1,-1,Slime (Green),Earth Sprite
22139,2568,986976719,3448944,-1,-1,Slime (Green),Earth Sprite
22140,2569,988220140,3451041,-1,-1,Slime (Green),Earth Sprite
22141,2570,989464546,3453139,-1,-1,Slime (Green),Earth Sprite
22142,2571,990709939,3455236,-1,-1,Slime (Green),Earth Sprite
22143,2572,991956318,3457334,-1,-1,Slime (Green),Earth Sprite
22144,2574,993203684,3459433,-1,-1,Slime (Green),Earth Sprite
22145,2575,994452037,3461531,-1,-1,Slime (Green),Earth Sprite
22146,2576,995701378,3463630,-1,-1,Slime (Green),Earth Sprite
22147,2577,996951706,3465730,-1,-1,Slime (Green),Earth Sprite
22148,2578,998203022,3467829,-1,-1,Slime (Green),Earth Sprite
22149,2580,999455327,3469929,-1,-1,Slime (Green),Earth Sprite
22150,2581,1000708621,3472029,-1,-1,Slime (Green),Earth Sprite
22151,2582,1001962904,3474130,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
22152,2583,1003218176,3476230,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
22153,2584,1004474437,3478331,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
22154,2586,1005731689,3480433,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
22155,2587,1006989931,3482534,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
22156,2588,1008249164,3484636,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
22157,2589,1009509388,3486738,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
22158,2590,1010770603,3488841,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
22159,2592,1012032810,3490943,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
22160,2593,1013296008,3493046,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
